FILE_NAME,LENGTH_CENTRE,WIDTH_CENTRE,LENGTH_MINMAX,WIDTH_MINMAX,FIN_AREA,BODY_AREA,EYE_AREA
A1_Y8_M7_DSC_5091.JPG,17.3205,3.9015,17.6445,4.1175,24.555818249999998,52.54540874999999,2.392578
A3_Y15_M7_DSC_7395.JPG,18.445,3.968,18.7085,3.999,14.834957,54.610746999999996,2.5814862499999998
A1_Y8_M1_DSC_3752.JPG,24.921,6.426,25.704,6.561,44.350902,119.137554,4.178628
A1_Y8_M7_DSC_6759.JPG,18.8415,4.2665,19.503999999999998,4.293,24.53450825,62.49533425,2.38273425
A2_Y11_M7_DSC_6791.JPG,26.071,6.3395,26.6135,6.5565,38.262215,122.50539699999999,3.9934355
A1_Y8_M1_DSC_9479.JPG,15.8895,3.3345,16.2,3.483,22.409277749999998,42.713567999999995,1.9464299999999999
A3_Y15_M1_DSC_3320.JPG,18.34,4.228,18.844,4.424,21.817152000000004,59.465224000000006,2.4554880000000003
A3_Y3_M7_DSC_5230.JPG,16.983999999999998,3.6959999999999997,17.028,3.9379999999999997,23.326379999999997,49.47496399999999,2.2951279999999996
A1_Y7_M1_DSC_0264.JPG,27.36,5.795,27.36,6.042,44.129001,123.296662,4.461599
A1_Y10_M1_DSC_2569.JPG,17.669999999999998,4.278,18.1505,4.3865,22.577974249999997,57.473325749999994,2.6420292499999998
A1_Y15_M1_DSC_8672.JPG,24.45,6.495,24.75,6.6899999999999995,39.90915,112.412925,4.1069249999999995
A2_Y15_M1_DSC_3269.JPG,19.14,4.3725000000000005,19.668,4.702500000000001,32.907402000000005,67.07777175000001,3.1548330000000004
A1_Y5_M7_DSC_0069.JPG,17.740000000000002,4.14,18.06,4.2,27.2984,56.0324,2.74
A1_Y14_M1_DSC_8165.JPG,22.575,5.55,22.935,5.7749999999999995,32.63625,93.6927,4.038075
A1_Y14_M1_DSC_7283.JPG,18.45,4.32,18.915,4.5,30.317625,60.518924999999996,2.559825
A1_Y16_M1_DSC_2522.JPG,18.282,4.3725000000000005,19.503,5.032500000000001,30.634114500000003,63.89190225000001,2.911986
A2_Y11_M1_DSC_1561.JPG,15.84,4.0649999999999995,16.575,4.29,24.073875,49.902074999999996,2.4684749999999998
A1_Y12_M1_DSC_8714.JPG,18.76,4.22,19.22,4.4,27.486,65.156,2.7316000000000003
A2_Y11_M1_DSC_1993.JPG,17.955,4.0649999999999995,18.54,4.215,22.693725,60.01425,2.4327
A1_Y15_M1_DSC_8738.JPG,25.099500000000003,5.5825000000000005,25.3895,5.7565,45.43649675,106.643005,4.157904
A3_Y1_M7_DSC_4468.JPG,21.735,4.9275,22.185,5.1075,44.54595,83.04879375,3.3184687499999996
A1_Y0_M7_DSC_36742126.JPG,17.336,3.718,17.534,3.8059999999999996,17.712463999999997,49.35106,2.18526
A2_Y15_M7_DSC_4852.JPG,16.919999999999998,4.1579999999999995,18.162,4.68,27.147959999999998,56.876903999999996,2.7400679999999995
A1_Y10_M1_DSC_3477.JPG,21.706500000000002,5.046,22.4605,5.220000000000001,36.60873,85.17648000000001,3.2048407500000002
A2_Y5_M7_DSC_0132.JPG,17.082,4.1145,17.6085,4.1925,24.09225975,55.1294055,2.69863425
A2_Y2_M1_DSC_2120.JPG,14.994000000000002,3.213,15.456000000000001,3.402,12.819870000000002,38.656296000000005,2.490768
A3_Y7_M1_DSC_0090.JPG,20.995,5.0729999999999995,21.489,5.2059999999999995,36.157038,79.713854,3.395205
A3_Y3_M1_DSC_7782.JPG,21.628999999999998,4.7085,21.758,5.009499999999999,39.18816825,77.80360875,3.7682619999999996
A3_Y1_M1_DSC_6292.JPG,18.494,3.906,18.606,4.088,21.368116,56.21280000000001,2.483712
A3_Y11_M1_DSC_2646.JPG,24.599999999999998,6.255,25.41,6.63,37.45035,120.226275,3.7181249999999997
A2_Y15_M7_DSC_7751.JPG,21.08,4.712,21.266,4.7895,37.4929345,75.20834049999999,3.6614099999999996
A3_Y6_M1_DSC_0220.JPG,23.42,5.44,23.740000000000002,5.64,46.3168,95.5768,3.976
A1_Y6_M7_DSC_0167.JPG,18.8955,4.29,18.993,4.4655,26.7521085,60.87156075,2.766699
